total_fwd_packets,total_bwd_packets,fwd_bytes,bwd_bytes,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_mean,pkt_len_mean,pkt_len_std,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,duration,flow_bytes_per_sec,flow_packets_per_sec,syn_count,rst_count,ack_count,psh_count,fin_count,destination_port,label
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,6.68489016019381e-05,0.00011776822164710594,0.0003437995910644531,2.86102294921875e-06,0.0009,1500513.6943758572,16109.809602194788,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,0.00011176329392653245,0.00021452854979726825,0.0007278919219970703,3.814697265625e-06,0.0015,897501.2169346899,9635.749261568757,2,0,13,4,2,8000,bruteforce
14,0,1303,0,285,66,93.07142857142857,61.65844416025867,0,0.0,93.07142857142857,61.65844416025867,6.661048302283653e-05,0.00011534177090995379,0.0003459453582763672,4.0531158447265625e-06,0.0009,1504729.6563876653,16167.471365638767,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,6.807767427884616e-05,0.00010953444511474323,0.00030994415283203125,4.0531158447265625e-06,0.0009,1473430.0689655172,15819.034482758621,2,0,13,4,2,8000,bruteforce
14,0,1306,0,285,66,93.28571428571429,61.670874027345384,0,0.0,93.28571428571429,61.670874027345384,5.336908193734976e-05,8.668052998212647e-05,0.0002491474151611328,4.0531158447265625e-06,0.0007,1882392.104467354,20178.782130584194,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,9.169945350060097e-05,0.0001967716680226976,0.0006999969482421875,3.0994415283203125e-06,0.0012,1093874.4832,11744.0512,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,6.0154841496394234e-05,0.00010167401163155857,0.0002970695495605469,3.0994415283203125e-06,0.0008,1668770.3414634147,17902.517073170733,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,6.860953110914964e-05,0.00011757626808129657,0.0003490447998046875,5.0067901611328125e-06,0.0009,1463129.3023255814,15696.40630847367,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,6.16770524245042e-05,0.00011275978004724854,0.0003600120544433594,2.86102294921875e-06,0.0008,1626337.3226286054,17460.67677668748,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,5.437777592585637e-05,8.802089012371168e-05,0.0002510547637939453,2.86102294921875e-06,0.0007,1844644.996964587,19804.470826306915,2,0,13,4,2,8000,bruteforce
14,0,1303,0,285,66,93.07142857142857,61.65844416025867,0,0.0,93.07142857142857,61.65844416025867,5.401097811185397e-05,9.180372404865378e-05,0.0002779960632324219,3.814697265625e-06,0.0007,1855748.0855687605,19938.966383701187,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,8.177757263183594e-05,0.0001477762512748612,0.0005171298980712891,3.814697265625e-06,0.0011,1226591.705763624,13168.929356357929,2,0,13,4,2,8000,bruteforce
14,0,1306,0,285,66,93.28571428571429,61.670874027345384,0,0.0,93.28571428571429,61.670874027345384,0.00010362038245567909,0.0001874560307477575,0.0005571842193603516,5.0067901611328125e-06,0.0013,969515.2254867257,10392.965663716814,2,0,13,4,2,8000,bruteforce
14,0,1302,0,285,66,93.0,61.65661733778834,0,0.0,93.0,61.65661733778834,0.0001160731682410607,0.00020015455900831197,0.0006740093231201172,5.0067901611328125e-06,0.0015,862850.9729815137,9277.967451414126,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,8.23827890249399e-05,0.00014229889993447044,0.0003991127014160156,3.0994415283203125e-06,0.0011,1217580.68032057,13072.185218165629,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,7.930168738731972e-05,0.00014593747546700847,0.0004248619079589844,3.0994415283203125e-06,0.001,1265857.243293247,13580.077705827936,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,8.568396935096153e-05,0.00015882082458243226,0.0004639625549316406,3.814697265625e-06,0.0011,1171568.2191780822,12568.547945205479,2,0,13,4,2,8000,bruteforce
14,0,1303,0,285,66,93.07142857142857,61.65844416025867,0,0.0,93.07142857142857,61.65844416025867,7.077363821176383e-05,0.00012386221302296215,0.00037384033203125,3.814697265625e-06,0.0009,1416216.1471883908,15216.44363824825,2,0,13,4,2,8000,bruteforce
14,0,1302,0,285,66,93.0,61.65661733778834,0,0.0,93.0,61.65661733778834,7.03885005070613e-05,0.00012867688577723895,0.00042700767517089844,4.0531158447265625e-06,0.0009,1422872.2793121417,15299.701928087545,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,6.268574641301081e-05,0.00010722027762152586,0.00032591819763183594,2.86102294921875e-06,0.0008,1601394.5933294324,17179.712112346402,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,7.816461416391226e-05,0.00013771615347541125,0.0004029273986816406,4.0531158447265625e-06,0.001,1284271.872360394,13777.629282027217,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,6.107183603140024e-05,0.00010422682300697713,0.00030612945556640625,2.86102294921875e-06,0.0008,1642454.178978979,17633.71051051051,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,0.00010231825021597055,0.00019708233738866535,0.000659942626953125,3.814697265625e-06,0.0013,980349.9580569995,10525.229611041404,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,7.414817810058594e-05,0.0001225428589763643,0.0003628730773925781,3.814697265625e-06,0.001,1352800.498639624,14523.931733860994,2,0,13,4,2,8000,bruteforce
14,0,1303,0,285,66,93.07142857142857,61.65844416025867,0,0.0,93.07142857142857,61.65844416025867,6.323594313401442e-05,0.0001064791518530299,0.0003509521484375,3.0994415283203125e-06,0.0008,1585028.4547563805,17030.236658932714,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,6.954486553485577e-05,0.00012271063968239304,0.0003521442413330078,3.0994415283203125e-06,0.0009,1442345.0464135022,15485.299578059072,2,0,13,4,2,8000,bruteforce
14,0,1306,0,285,66,93.28571428571429,61.670874027345384,0,0.0,93.28571428571429,61.670874027345384,7.900824913611778e-05,0.00013674923414104038,0.0004210472106933594,3.814697265625e-06,0.001,1271532.2711234912,13630.514391829154,2,0,13,4,2,8000,bruteforce
14,0,1302,0,285,66,93.0,61.65661733778834,0,0.0,93.0,61.65661733778834,6.13102546105018e-05,0.00010580162352569309,0.000308990478515625,2.86102294921875e-06,0.0008,1633557.8247083458,17565.13790008974,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,8.79214360163762e-05,0.0001653617810336237,0.00046515464782714844,4.0531158447265625e-06,0.0011,1141753.5919899875,12248.697538589904,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,7.79261955848107e-05,0.00013423953541430358,0.0004658699035644531,4.0531158447265625e-06,0.001,1287214.0305954341,13819.782537067545,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,8.09339376596304e-05,0.00015101524567028558,0.000537872314453125,4.0531158447265625e-06,0.0011,1239377.3886245184,13306.198957625198,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,7.123213547926683e-05,0.00012710595689937075,0.0004169940948486328,2.86102294921875e-06,0.0009,1408180.333676622,15118.50051493306,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,7.400145897498497e-05,0.00013019122759006432,0.00037097930908203125,3.0994415283203125e-06,0.001,1355482.6309789342,14552.727633209417,2,0,13,4,2,8000,bruteforce
14,0,1306,0,285,66,93.28571428571429,61.670874027345384,0,0.0,93.28571428571429,61.670874027345384,6.101681635929988e-05,0.00010395480494537196,0.00030493736267089844,3.0994415283203125e-06,0.0008,1646456.5746919147,17649.61106101593,2,0,13,4,2,8000,bruteforce
14,0,1302,0,285,66,93.0,61.65661733778834,0,0.0,93.0,61.65661733778834,8.084223820612981e-05,0.00014179774909566382,0.0004799365997314453,3.0994415283203125e-06,0.0011,1238880.1742286752,13321.29219600726,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,5.5698248056265024e-05,9.344606971932486e-05,0.00026798248291015625,3.0994415283203125e-06,0.0007,1800912.8798156076,19334.95423114916,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,5.745887756347656e-05,9.748623458832637e-05,0.0002770423889160156,2.86102294921875e-06,0.0007,1747068.8541334185,18742.50111714012,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,0.000102538328904372,0.00018000196041631196,0.0005469322204589844,3.0994415283203125e-06,0.0013,978996.015024146,10502.639241638348,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,8.384998028094952e-05,0.00013495138804236253,0.0004000663757324219,2.86102294921875e-06,0.0011,1196275.6815398075,12843.450568678914,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,6.362108083871695e-05,0.000110948730956889,0.0003330707550048828,4.0531158447265625e-06,0.0008,1576642.3799365812,16927.14211588354,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,5.591832674466647e-05,9.342589609578066e-05,0.0002639293670654297,4.0531158447265625e-06,0.0007,1793824.9970482124,19258.85733027222,2,0,13,4,2,8000,bruteforce
14,0,1306,0,285,66,93.28571428571429,61.670874027345384,0,0.0,93.28571428571429,61.670874027345384,9.021392235389122e-05,0.0001680759259031489,0.0005090236663818359,2.86102294921875e-06,0.0012,1113592.4017076641,11937.437690587518,2,0,13,4,2,8000,bruteforce
14,0,1302,0,285,66,93.0,61.65661733778834,0,0.0,93.0,61.65661733778834,6.270408630371094e-05,0.00010612287437769962,0.00031685829162597656,3.0994415283203125e-06,0.0008,1597245.9221994735,17174.68733547821,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,6.33093026968149e-05,0.00010617917351412738,0.0003020763397216797,3.814697265625e-06,0.0008,1584406.8412514485,17010.502896871378,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,5.454283494215745e-05,9.220698704519889e-05,0.0002639293670654297,2.86102294921875e-06,0.0007,1840473.0060524547,19744.53799596503,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,6.191547100360577e-05,0.0001074576536570756,0.0003230571746826172,2.86102294921875e-06,0.0008,1620074.7677725118,17393.44075829384,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,6.092511690579928e-05,0.00010346183398783553,0.0003159046173095703,3.0994415283203125e-06,0.0008,1646409.5171583383,17676.17579771222,2,0,13,4,2,8000,bruteforce
14,0,1303,0,285,66,93.07142857142857,61.65844416025867,0,0.0,93.07142857142857,61.65844416025867,6.0466619638296274e-05,0.00010293575646701864,0.0003108978271484375,3.0994415283203125e-06,0.0008,1657621.50803761,17810.20806794055,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,5.5844967181865985e-05,9.42724243469487e-05,0.00027108192443847656,2.86102294921875e-06,0.0007,1796181.417405583,19284.15632183908,2,0,13,4,2,8000,bruteforce
14,0,1306,0,285,66,93.28571428571429,61.670874027345384,0,0.0,93.28571428571429,61.670874027345384,8.669266333946816e-05,0.0001562027039941461,0.000537872314453125,3.0994415283203125e-06,0.0011,1158823.994922784,12422.309287074255,2,0,13,4,2,8000,bruteforce
14,0,1302,0,285,66,93.0,61.65661733778834,0,0.0,93.0,61.65661733778834,7.554200979379508e-05,0.00012776295473382874,0.0003571510314941406,3.814697265625e-06,0.001,1325803.3037144938,14255.949502306385,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,7.346960214468149e-05,0.00012896115990283132,0.0004448890686035156,4.0531158447265625e-06,0.001,1365295.1612581129,14658.07688467299,2,0,13,4,2,8000,bruteforce
14,0,1302,0,285,66,93.0,61.65661733778834,0,0.0,93.0,61.65661733778834,6.877459012545072e-05,0.00011991828902235307,0.0003371238708496094,2.86102294921875e-06,0.0009,1456262.3488,15658.734933333333,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,7.853141197791466e-05,0.00013576724087963025,0.00044798851013183594,3.0994415283203125e-06,0.001,1277293.8851004203,13713.27790751985,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,8.823321415827825e-05,0.00014504472273312128,0.0004658699035644531,3.814697265625e-06,0.0011,1136847.3115776347,12205.41592184577,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,5.591832674466647e-05,9.341900026478603e-05,0.0002620220184326172,2.86102294921875e-06,0.0007,1795200.6297146606,19258.85733027222,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,5.716543931227464e-05,9.645218406025253e-05,0.0002779960632324219,3.0994415283203125e-06,0.0007,1756036.8046198268,18838.709015078603,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,8.130073547363281e-05,0.00014227450999868238,0.0004220008850097656,3.0994415283203125e-06,0.0011,1233785.7920144373,13246.166478682608,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,5.547816936786358e-05,9.357199694182029e-05,0.0002689361572265625,3.0994415283203125e-06,0.0007,1808056.9970247934,19411.65487603306,2,0,13,4,2,8000,bruteforce
14,0,1306,0,285,66,93.28571428571429,61.670874027345384,0,0.0,93.28571428571429,61.670874027345384,7.761441744290866e-05,0.00013908523408838033,0.00045418739318847656,3.0994415283203125e-06,0.001,1294366.9716446125,13875.296786389414,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,7.268098684457633e-05,0.00012125266087930305,0.0003731250762939453,3.814697265625e-06,0.0009,1380109.1132980066,14817.122382033813,2,0,13,4,2,8000,bruteforce
14,0,1305,0,285,66,93.21428571428571,61.66557270586934,0,0.0,93.21428571428571,61.66557270586934,5.7605596689077524e-05,9.764458732409858e-05,0.00028395652770996094,3.0994415283203125e-06,0.0007,1742619.1404011461,18694.764724609995,2,0,13,4,2,8000,bruteforce
14,0,1304,0,285,66,93.14285714285714,61.66142933902739,0,0.0,93.14285714285714,61.66142933902739,0.00010330860431377705,0.00019150153651279088,0.000537872314453125,3.0994415283203125e-06,0.0013,970951.9644949405,10424.33090715427,2,0,13,4,2,8000,bruteforce
60,0,8245,0,562,66,137.41666666666666,144.25639740437995,0,0.0,137.41666666666666,144.25639740437995,0.15878876185013077,0.7620983254916895,5.297100067138672,4.0531158447265625e-06,9.3685,880.0733822949028,6.404415153146655,10,0,55,15,10,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.4691239970070975,2.127970063157183,11.897764921188354,2.86102294921875e-06,16.4193,301.2910404170152,2.1925363765944104,6,0,33,9,6,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.383102628162929,2.1212785992861805,12.548544883728027,2.86102294921875e-06,13.4086,368.94254111654305,2.6848456600354864,6,0,33,9,6,8000,dos
49,0,6670,0,562,66,136.12244897959184,143.33579929851516,0,0.0,136.12244897959184,143.33579929851516,0.24654478828112283,1.0400571492801258,5.682892799377441,3.0994415283203125e-06,11.8341,563.6230816401846,4.1405593703701715,9,0,44,12,8,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.1825576589462605,0.7181721146993256,3.675757884979248,3.814697265625e-06,8.5802,768.7457559544347,5.5942686909964925,8,0,44,12,8,8000,dos
36,0,4947,0,562,66,137.41666666666666,145.0783778317283,0,0.0,137.41666666666666,145.0783778317283,0.46917031151907784,1.955349858078237,9.492097854614258,2.86102294921875e-06,16.421,301.26129823777165,2.1923199386617704,6,0,33,9,6,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.5484408606653628,2.6223648896758753,12.578047037124634,4.0531158447265625e-06,12.6141,261.45262804428035,1.9026267656345446,4,0,22,6,4,8000,dos
37,0,5021,0,562,66,135.7027027027027,143.4286243058556,0,0.0,135.7027027027027,143.4286243058556,0.3287349409527249,1.1973284749289173,6.146075963973999,3.814697265625e-06,11.8345,424.26954012862177,3.1264634504598696,7,0,33,9,6,8000,dos
27,0,3504,0,562,66,129.77777777777777,139.19558274747894,0,0.0,129.77777777777777,139.19558274747894,0.6317947644453782,2.128212746188776,8.662660837173462,4.0531158447265625e-06,16.4267,213.31172455589765,1.6436691104478416,5,0,24,6,5,8000,dos
51,0,6802,0,562,66,133.37254901960785,141.11101456432291,0,0.0,133.37254901960785,141.11101456432291,0.2681381177902222,0.8640281399099943,4.452474117279053,3.0994415283203125e-06,13.4069,507.35046968007316,3.8040096962193077,9,0,46,12,9,8000,dos
25,0,3372,0,562,66,134.88,143.61038727520142,0,0.0,134.88,143.61038727520142,0.28855475783348083,1.1119523068711867,5.263742923736572,3.0994415283203125e-06,6.9253,486.90931681355164,3.6099445196734257,5,0,22,6,4,8000,dos
37,0,5021,0,562,66,135.7027027027027,143.4286243058556,0,0.0,135.7027027027027,143.4286243058556,0.3724139134089152,1.525981089665787,8.574451923370361,2.86102294921875e-06,13.4069,374.5086238737809,2.759772771027662,7,0,33,9,6,8000,dos
60,0,8245,0,562,66,137.41666666666666,144.25639740437995,0,0.0,137.41666666666666,144.25639740437995,0.2273034402879618,0.9042848698072399,4.822150945663452,3.814697265625e-06,13.4109,614.7982737737096,4.47397167088206,10,0,55,15,10,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.23495676669668644,1.1617193010920384,7.69835901260376,2.86102294921875e-06,11.043,597.3031869011248,4.346657515350818,8,0,44,12,8,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.2683794447716246,1.1343617287998742,5.67853307723999,2.86102294921875e-06,12.6138,522.9179367717095,3.805345810345975,8,0,44,12,8,8000,dos
55,0,7223,0,562,66,131.3272727272727,137.07608789301608,0,0.0,131.3272727272727,137.07608789301608,0.28865816858079696,1.0916448052532168,6.91599702835083,3.0994415283203125e-06,15.5875,463.3828999778308,3.528459019629059,10,0,50,13,9,8000,dos
60,0,8245,0,562,66,137.41666666666666,144.25639740437995,0,0.0,137.41666666666666,144.25639740437995,0.26426069615250924,1.1344062262039862,6.8848841190338135,2.86102294921875e-06,15.5914,528.8178103913523,3.8482800028479245,10,0,55,15,10,8000,dos
43,0,5770,0,562,66,134.1860465116279,136.37365613042255,0,0.0,134.1860465116279,136.37365613042255,0.3910746460869199,1.548562158695799,7.844620943069458,3.0994415283203125e-06,16.4251,351.2908692894865,2.6179388872526728,8,0,39,11,6,8000,dos
72,0,9894,0,562,66,137.41666666666666,144.05307609486985,0,0.0,137.41666666666666,144.05307609486985,0.21969222686660123,0.8044126063980229,4.542401075363159,2.86102294921875e-06,15.5981,634.3060683738802,4.615932577614652,12,0,66,18,12,8000,dos
51,0,6810,0,562,66,133.52941176470588,141.03905174683734,0,0.0,133.52941176470588,141.03905174683734,0.18730178356170654,0.8063351396829428,5.255826950073242,2.86102294921875e-06,9.3651,727.1687295766136,5.4457570056398374,10,0,46,12,8,8000,dos
72,0,9894,0,562,66,137.41666666666666,144.05307609486985,0,0.0,137.41666666666666,144.05307609486985,0.23138277631410412,0.9315344611469083,4.858540773391724,2.86102294921875e-06,16.4282,602.2579333514636,4.382713887336303,12,0,66,18,12,8000,dos
30,0,3867,0,562,66,128.9,133.54873835885303,0,0.0,128.9,133.54873835885303,0.2387904791996397,0.7315760239591436,2.8522369861602783,4.0531158447265625e-06,6.9249,558.4176891521901,4.332177572941738,7,0,26,7,4,8000,dos
20,0,2877,0,562,66,143.85,157.28695699931785,0,0.0,143.85,157.28695699931785,0.40772631293848943,1.2328958272306816,4.428709983825684,3.0994415283203125e-06,7.7468,371.3791526975172,2.581711176207975,3,0,18,5,4,8000,dos
41,0,5442,0,562,66,132.73170731707316,137.84357518401862,0,0.0,132.73170731707316,137.84357518401862,0.2559738278388977,1.0231646522690074,5.7142720222473145,4.0531158447265625e-06,10.239,531.499650369044,4.004315631225801,8,0,37,10,6,8000,dos
15,0,1863,0,562,66,124.2,135.24591359023438,0,0.0,124.2,135.24591359023438,0.4389182840074812,1.6375937967455396,6.128561973571777,4.0531158447265625e-06,6.1449,303.180417449095,2.4410661630361914,4,0,13,3,2,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.33175816941768566,1.4700015968687044,8.56479001045227,5.0067901611328125e-06,15.5926,423.02025532105404,3.0783766305959057,8,0,44,12,8,8000,dos
7,0,486,0,74,66,69.42857142857143,4.27617987059879,0,0.0,69.42857142857143,4.27617987059879,0.17133732636769614,0.4120225827357266,1.0123350620269775,1.0013580322265625e-05,1.028,472.75162813134517,6.8091798290522965,3,0,5,0,2,8000,dos
60,0,8245,0,562,66,137.41666666666666,144.25639740437995,0,0.0,137.41666666666666,144.25639740437995,0.264110169168246,1.3860230009118564,10.235765933990479,1.9073486328125e-06,15.5825,529.1192048831797,3.8504732920546734,10,0,55,15,10,8000,dos
84,0,11543,0,562,66,137.41666666666666,143.9083718131494,0,0.0,137.41666666666666,143.9083718131494,0.1977301678025579,0.8750725420114707,6.0782530307769775,2.86102294921875e-06,16.4116,703.3438078882135,5.118329711739577,14,0,77,21,14,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.5140667790951936,2.4605191345350694,11.80124282836914,3.814697265625e-06,11.8235,278.93516986296686,2.0298496290816264,4,0,22,6,4,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.33172604378233567,1.5735442553122987,10.240664005279541,3.814697265625e-06,15.5911,423.0612222415682,3.0786747525159606,8,0,44,12,8,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.3318378722414057,1.6125071206359018,10.167603015899658,3.814697265625e-06,15.5964,422.91865176202646,3.0776372475101987,8,0,44,12,8,8000,dos
72,0,9894,0,562,66,137.41666666666666,144.05307609486985,0,0.0,137.41666666666666,144.05307609486985,0.23118560750719527,1.2015197048000903,9.293925046920776,2.86102294921875e-06,16.4142,602.7715746609323,4.386451725852751,12,0,66,18,12,8000,dos
48,0,6596,0,562,66,137.41666666666666,144.5630000826899,0,0.0,137.41666666666666,144.5630000826899,0.2175510234021126,1.1540221052070725,7.7632811069488525,2.86102294921875e-06,10.2249,645.0920034171261,4.694423311707406,8,0,44,12,8,8000,dos
49,0,6670,0,562,66,136.12244897959184,143.33579929851516,0,0.0,136.12244897959184,143.33579929851516,0.3068781445423762,1.2149403381694268,7.707395792007446,2.86102294921875e-06,14.7302,452.8127395339646,3.3265103803844474,9,0,44,12,8,8000,dos
26,0,3446,0,562,66,132.53846153846155,141.214512220021,0,0.0,132.53846153846155,141.214512220021,0.504105520248413,1.554451611733919,6.918406009674072,3.0994415283203125e-06,12.6026,273.4348156554112,2.0630601297274205,6,0,22,6,4,8000,dos
34,0,4327,0,562,66,127.26470588235294,128.7135200036463,0,0.0,127.26470588235294,128.7135200036463,0.42042381835706305,1.2968404547348449,6.12382698059082,4.0531158447265625e-06,13.874,311.8786481546385,2.450629544085442,7,0,30,8,5,8000,dos
24,0,3298,0,562,66,137.41666666666666,146.12588874774667,0,0.0,137.41666666666666,146.12588874774667,0.07150446850320567,0.33950804168584725,1.6289129257202148,4.0531158447265625e-06,1.6446,2005.34746078698,14.593189526648732,4,0,22,6,4,8000,dos
53,0,7091,0,562,66,133.79245283018867,139.07626000073125,0,0.0,133.79245283018867,139.07626000073125,0.2996504077544579,1.3716254645400319,9.362600803375244,2.86102294921875e-06,15.5818,455.08159203683215,3.401399573819222,10,0,48,13,8,8000,dos
49,0,6678,0,562,66,136.28571428571428,143.25879844998468,0,0.0,136.28571428571428,143.25879844998468,0.3419540226459503,1.3855166042678266,8.573294162750244,2.86102294921875e-06,16.4138,406.85294158403906,2.985294120637603,10,0,44,12,7,8000,dos
49,0,6670,0,562,66,136.12244897959184,143.33579929851516,0,0.0,136.12244897959184,143.33579929851516,0.3243740399678548,1.3159435013862708,7.837471961975098,2.86102294921875e-06,15.57,428.3891933741183,3.1470870277858767,9,0,44,12,8,8000,dos
75,0,10108,0,562,66,134.77333333333334,141.70587862201072,0,0.0,134.77333333333334,141.70587862201072,0.19906637797484528,0.8271780910134579,5.28350305557251,3.0994415283203125e-06,14.7309,686.1761186605564,5.091334477596135,14,0,68,18,12,8000,dos
5,0,362,0,74,66,72.4,3.5777087639996634,0,0.0,72.4,3.5777087639996634,3.8923587799072266,5.967655099260815,12.592888116836548,9.059906005859375e-06,15.5694,23.250682970740186,0.3211420299825993,4,0,2,0,0,8000,dos
